,사고지역관리번호,사고년도,사고유형구분,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,lat,lon,사고다발지역폴리곤정보,데이터기준일자,구
5016,2016044,2015,보행어린이,11650001,서울특별시 서초구1,서울특별시 서초구 양재동(금호빌딩 부근),3,3,0,1,1,1,37.47144557,127.04409419,"{type:Polygon,coordinates:[[[127.04589082,37.47144557],[127.0458563,37.47116739],[127.04575406,37.47089989],[127.04558804,37.47065337],[127.0453646,37.47043729],[127.04509235,37.47025996],[127.04478173,37.47012819],[127.0444447,37.47004704],[127.04409419,37.47001965],[127.04374369,37.47004704],[127.04340665,37.47012819],[127.04309604,37.47025996],[127.04282378,37.47043729],[127.04260035,37.47065337],[127.04243432,37.47089989],[127.04233208,37.47116739],[127.04229756,37.47144557],[127.04233208,37.47172375],[127.04243432,37.47199124],[127.04260035,37.47223775],[127.04282378,37.47245383],[127.04309604,37.47263116],[127.04340665,37.47276292],[127.04374369,37.47284406],[127.04409419,37.47287146],[127.0444447,37.47284406],[127.04478173,37.47276292],[127.04509235,37.47263116],[127.0453646,37.47245383],[127.04558804,37.47223775],[127.04575406,37.47199124],[127.0458563,37.47172375],[127.04589082,37.47144557]]]}",2019-10-10,서초구
5017,2016044,2015,보행어린이,11680001,서울특별시 강남구1,서울특별시 강남구 도곡동(경남아파트 부근),4,4,0,4,0,0,37.48787237,127.03983773,"{type:Polygon,coordinates:[[[127.04163436,37.48787237],[127.04159984,37.48759425],[127.0414976,37.48732682],[127.04133158,37.48708035],[127.04110814,37.48686432],[127.04083589,37.48668702],[127.04052527,37.48655528],[127.04018824,37.48647416],[127.03983773,37.48644676],[127.03948723,37.48647416],[127.03915019,37.48655528],[127.03883958,37.48668702],[127.03856732,37.48686432],[127.03834389,37.48708035],[127.03817786,37.48732682],[127.03807562,37.48759425],[127.0380411,37.48787237],[127.03807562,37.48815049],[127.03817786,37.48841792],[127.03834389,37.48866438],[127.03856732,37.48888041],[127.03883958,37.4890577],[127.03915019,37.48918944],[127.03948723,37.48927056],[127.03983773,37.48929795],[127.04018824,37.48927056],[127.04052527,37.48918944],[127.04083589,37.4890577],[127.04110814,37.48888041],[127.04133158,37.48866438],[127.0414976,37.48841792],[127.04159984,37.48815049],[127.04163436,37.48787237]]]}",2019-10-10,강남구
5018,2016044,2015,보행어린이,11740001,서울특별시 강동구1,서울특별시 강동구 명일동(명일동사무소 부근),3,4,0,2,2,0,37.55007096,127.14667057,"{type:Polygon,coordinates:[[[127.1484672,37.55007096],[127.14843268,37.54979307],[127.14833044,37.54952586],[127.14816441,37.5492796],[127.14794098,37.54906375],[127.14766872,37.5488866],[127.14735811,37.54875497],[127.14702108,37.54867391],[127.14667057,37.54864654],[127.14632006,37.54867391],[127.14598303,37.54875497],[127.14567242,37.5488866],[127.14540016,37.54906375],[127.14517673,37.5492796],[127.1450107,37.54952586],[127.14490846,37.54979307],[127.14487394,37.55007096],[127.14490846,37.55034885],[127.1450107,37.55061606],[127.14517673,37.55086232],[127.14540016,37.55107816],[127.14567242,37.5512553],[127.14598303,37.55138693],[127.14632006,37.55146799],[127.14667057,37.55149536],[127.14702108,37.55146799],[127.14735811,37.55138693],[127.14766872,37.5512553],[127.14794098,37.55107816],[127.14816441,37.55086232],[127.14833044,37.55061606],[127.14843268,37.55034885],[127.1484672,37.55007096]]]}",2019-10-10,강동구
5019,2016044,2015,보행어린이,11740002,서울특별시 강동구2,서울특별시 강동구 성내동(강동 삼성아파트 부근),3,4,0,0,4,0,37.53179047,127.12586337,"{type:Polygon,coordinates:[[[127.12766001,37.53179047],[127.12762548,37.53151252],[127.12752325,37.53124524],[127.12735722,37.53099892],[127.12713378,37.53078301],[127.12686153,37.53060582],[127.12655092,37.53047416],[127.12621388,37.53039308],[127.12586337,37.53036571],[127.12551287,37.53039308],[127.12517583,37.53047416],[127.12486522,37.53060582],[127.12459297,37.53078301],[127.12436953,37.53099892],[127.1242035,37.53124524],[127.12410127,37.53151252],[127.12406674,37.53179047],[127.12410127,37.53206843],[127.1242035,37.5323357],[127.12436953,37.53258202],[127.12459297,37.53279792],[127.12486522,37.53297511],[127.12517583,37.53310677],[127.12551287,37.53318784],[127.12586337,37.53321522],[127.12621388,37.53318784],[127.12655092,37.53310677],[127.12686153,37.53297511],[127.12713378,37.53279792],[127.12735722,37.53258202],[127.12752325,37.5323357],[127.12762548,37.53206843],[127.12766001,37.53179047]]]}",2019-10-10,강동구
5117,2016146,2015,보행노인,11110001,서울특별시 종로구1,서울특별시 종로구 관수동(종로3가 부근),10,11,1,4,5,1,37.5701934,126.99103117,"{type:Polygon,coordinates:[[[126.9928278,37.5701934],[126.99279328,37.56991559],[126.99269104,37.56964845],[126.99252501,37.56940225],[126.99230158,37.56918646],[126.99202932,37.56900936],[126.99171871,37.56887776],[126.99138167,37.56879673],[126.99103117,37.56876936],[126.99068066,37.56879673],[126.99034363,37.56887776],[126.99003301,37.56900936],[126.98976076,37.56918646],[126.98953733,37.56940225],[126.9893713,37.56964845],[126.98926906,37.56991559],[126.98923454,37.5701934],[126.98926906,37.57047121],[126.9893713,37.57073835],[126.98953733,37.57098454],[126.98976076,37.57120033],[126.99003301,37.57137742],[126.99034363,37.57150901],[126.99068066,37.57159005],[126.99103117,37.57161741],[126.99138167,37.57159005],[126.99171871,37.57150901],[126.99202932,37.57137742],[126.99230158,37.57120033],[126.99252501,37.57098454],[126.99269104,37.57073835],[126.99279328,37.57047121],[126.9928278,37.5701934]]]}",2019-10-10,종로구
5118,2016146,2015,보행노인,11110002,서울특별시 종로구2,서울특별시 종로구 숭인동(황학교(북단)_난계로_진출_1 부근),7,7,0,6,1,0,37.57344433,127.02326947,"{type:Polygon,coordinates:[[[127.0250661,37.57344433],[127.02503158,37.57316653],[127.02492934,37.5728994],[127.02476331,37.57265322],[127.02453988,37.57243743],[127.02426762,37.57226034],[127.02395701,37.57212875],[127.02361998,37.57204772],[127.02326947,37.57202036],[127.02291897,37.57204772],[127.02258193,37.57212875],[127.02227132,37.57226034],[127.02199906,37.57243743],[127.02177563,37.57265322],[127.0216096,37.5728994],[127.02150736,37.57316653],[127.02147284,37.57344433],[127.02150736,37.57372213],[127.0216096,37.57398926],[127.02177563,37.57423544],[127.02199906,37.57445122],[127.02227132,37.5746283],[127.02258193,37.57475989],[127.02291897,37.57484092],[127.02326947,37.57486828],[127.02361998,37.57484092],[127.02395701,37.57475989],[127.02426762,37.5746283],[127.02453988,37.57445122],[127.02476331,37.57423544],[127.02492934,37.57398926],[127.02503158,37.57372213],[127.0250661,37.57344433]]]}",2019-10-10,종로구
5119,2016146,2015,보행노인,11110003,서울특별시 종로구3,서울특별시 종로구 숭인동(영도교(남단) 부근),5,5,0,4,1,0,37.57110641,127.01881435,"{type:Polygon,coordinates:[[[127.02061098,37.57110641],[127.02057646,37.5708286],[127.02047422,37.57056147],[127.0203082,37.57031527],[127.02008476,37.57009948],[127.01981251,37.56992238],[127.01950189,37.56979079],[127.01916486,37.56970975],[127.01881435,37.56968239],[127.01846385,37.56970975],[127.01812681,37.56979079],[127.0178162,37.56992238],[127.01754394,37.57009948],[127.01732051,37.57031527],[127.01715448,37.57056147],[127.01705225,37.5708286],[127.01701772,37.57110641],[127.01705225,37.57138422],[127.01715448,37.57165135],[127.01732051,37.57189754],[127.01754394,37.57211333],[127.0178162,37.57229042],[127.01812681,37.57242201],[127.01846385,37.57250304],[127.01881435,37.5725304],[127.01916486,37.57250304],[127.01950189,37.57242201],[127.01981251,37.57229042],[127.02008476,37.57211333],[127.0203082,37.57189754],[127.02047422,37.57165135],[127.02057646,37.57138422],[127.02061098,37.57110641]]]}",2019-10-10,종로구
5120,2016146,2015,보행노인,11110004,서울특별시 종로구4,서울특별시 종로구 낙원동(낙원상가 부근),5,5,0,3,2,0,37.5726632,126.98859301,"{type:Polygon,coordinates:[[[126.99038964,37.5726632],[126.99035512,37.57238539],[126.99025288,37.57211826],[126.99008686,37.57187207],[126.98986342,37.57165629],[126.98959117,37.5714792],[126.98928055,37.5713476],[126.98894352,37.57126657],[126.98859301,37.57123921],[126.98824251,37.57126657],[126.98790547,37.5713476],[126.98759486,37.5714792],[126.9873226,37.57165629],[126.98709917,37.57187207],[126.98693314,37.57211826],[126.9868309,37.57238539],[126.98679638,37.5726632],[126.9868309,37.572941],[126.98693314,37.57320813],[126.98709917,37.57345431],[126.9873226,37.57367009],[126.98759486,37.57384718],[126.98790547,37.57397877],[126.98824251,37.5740598],[126.98859301,37.57408716],[126.98894352,37.5740598],[126.98928055,37.57397877],[126.98959117,37.57384718],[126.98986342,37.57367009],[126.99008686,37.57345431],[126.99025288,37.57320813],[126.99035512,37.572941],[126.99038964,37.5726632]]]}",2019-10-10,종로구
5121,2016146,2015,보행노인,11110005,서울특별시 종로구5,서울특별시 종로구 효제동(율곡로-충효길진출로 부근),4,4,0,1,3,0,37.57469211,127.00572755,"{type:Polygon,coordinates:[[[127.00752418,37.57469211],[127.00748965,37.57441432],[127.00738742,37.57414719],[127.00722139,37.57390101],[127.00699796,37.57368523],[127.0067257,37.57350814],[127.00641509,37.57337656],[127.00607805,37.57329552],[127.00572755,37.57326816],[127.00537704,37.57329552],[127.00504,37.57337656],[127.00472939,37.57350814],[127.00445714,37.57368523],[127.0042337,37.57390101],[127.00406768,37.57414719],[127.00396544,37.57441432],[127.00393091,37.57469211],[127.00396544,37.57496991],[127.00406768,37.57523703],[127.0042337,37.5754832],[127.00445714,37.57569898],[127.00472939,37.57587606],[127.00504,37.57600765],[127.00537704,37.57608867],[127.00572755,37.57611603],[127.00607805,37.57608867],[127.00641509,37.57600765],[127.0067257,37.57587606],[127.00699796,37.57569898],[127.00722139,37.5754832],[127.00738742,37.57523703],[127.00748965,37.57496991],[127.00752418,37.57469211]]]}",2019-10-10,종로구
5122,2016146,2015,보행노인,11110006,서울특별시 종로구6,서울특별시 종로구 경운동(안국동사거리_율곡로_진출_1 부근),3,5,1,2,2,0,37.57578155,126.98387126,"{type:Polygon,coordinates:[[[126.98566789,37.57578155],[126.98563337,37.57550376],[126.98553113,37.57523664],[126.98536511,37.57499046],[126.98514167,37.57477469],[126.98486942,37.5745976],[126.9845588,37.57446602],[126.98422177,37.57438498],[126.98387126,37.57435762],[126.98352076,37.57438498],[126.98318372,37.57446602],[126.98287311,37.5745976],[126.98260085,37.57477469],[126.98237742,37.57499046],[126.98221139,37.57523664],[126.98210915,37.57550376],[126.98207463,37.57578155],[126.98210915,37.57605934],[126.98221139,37.57632646],[126.98237742,37.57657263],[126.98260085,37.57678841],[126.98287311,37.57696549],[126.98318372,37.57709707],[126.98352076,37.57717809],[126.98387126,37.57720545],[126.98422177,37.57717809],[126.9845588,37.57709707],[126.98486942,37.57696549],[126.98514167,37.57678841],[126.98536511,37.57657263],[126.98553113,37.57632646],[126.98563337,37.57605934],[126.98566789,37.57578155]]]}",2019-10-10,종로구
5123,2016146,2015,보행노인,11110007,서울특별시 종로구7,서울특별시 종로구 창신동(박민규이빈후과 부근),3,3,0,1,1,1,37.57691614,127.0154225,"{type:Polygon,coordinates:[[[127.01721913,37.57691614],[127.01718461,37.57663835],[127.01708237,37.57637124],[127.01691635,37.57612506],[127.01669291,37.57590929],[127.01642066,37.5757322],[127.01611004,37.57560062],[127.01577301,37.57551959],[127.0154225,37.57549223],[127.015072,37.57551959],[127.01473496,37.57560062],[127.01442435,37.5757322],[127.01415209,37.57590929],[127.01392866,37.57612506],[127.01376263,37.57637124],[127.01366039,37.57663835],[127.01362587,37.57691614],[127.01366039,37.57719393],[127.01376263,37.57746104],[127.01392866,37.57770721],[127.01415209,37.57792298],[127.01442435,37.57810005],[127.01473496,37.57823163],[127.015072,37.57831266],[127.0154225,37.57834002],[127.01577301,37.57831266],[127.01611004,37.57823163],[127.01642066,37.57810005],[127.01669291,37.57792298],[127.01691635,37.57770721],[127.01708237,37.57746104],[127.01718461,37.57719393],[127.01721913,37.57691614]]]}",2019-10-10,종로구
5124,2016146,2015,보행노인,11140001,서울특별시 중구1,서울특별시 중구 봉래동2가(동자로터리_한강로_진입 부근),7,7,1,3,3,0,37.5551638,126.97255315,"{type:Polygon,coordinates:[[[126.97434978,37.5551638],[126.97431525,37.55488593],[126.97421302,37.55461874],[126.97404699,37.55437249],[126.97382356,37.55415665],[126.9735513,37.55397952],[126.97324069,37.5538479],[126.97290365,37.55376684],[126.97255315,37.55373948],[126.97220264,37.55376684],[126.97186561,37.5538479],[126.97155499,37.55397952],[126.97128274,37.55415665],[126.9710593,37.55437249],[126.97089328,37.55461874],[126.97079104,37.55488593],[126.97075652,37.5551638],[126.97079104,37.55544167],[126.97089328,37.55570886],[126.9710593,37.5559551],[126.97128274,37.55617093],[126.97155499,37.55634806],[126.97186561,37.55647968],[126.97220264,37.55656073],[126.97255315,37.55658809],[126.97290365,37.55656073],[126.97324069,37.55647968],[126.9735513,37.55634806],[126.97382356,37.55617093],[126.97404699,37.5559551],[126.97421302,37.55570886],[126.97431525,37.55544167],[126.97434978,37.5551638]]]}",2019-10-10,중구
5125,2016146,2015,보행노인,11140002,서울특별시 중구2,서울특별시 중구 신당동(약수역_동호로_진입_1 부근),7,7,0,7,0,0,37.55378077,127.01164498,"{type:Polygon,coordinates:[[[127.01344161,37.55378077],[127.01340709,37.5535029],[127.01330485,37.5532357],[127.01313882,37.55298945],[127.01291539,37.55277361],[127.01264314,37.55259647],[127.01233252,37.55246485],[127.01199549,37.55238379],[127.01164498,37.55235643],[127.01129448,37.55238379],[127.01095744,37.55246485],[127.01064683,37.55259647],[127.01037457,37.55277361],[127.01015114,37.55298945],[127.00998511,37.5532357],[127.00988287,37.5535029],[127.00984835,37.55378077],[127.00988287,37.55405865],[127.00998511,37.55432584],[127.01015114,37.55457209],[127.01037457,37.55478793],[127.01064683,37.55496506],[127.01095744,37.55509668],[127.01129448,37.55517773],[127.01164498,37.5552051],[127.01199549,37.55517773],[127.01233252,37.55509668],[127.01264314,37.55496506],[127.01291539,37.55478793],[127.01313882,37.55457209],[127.01330485,37.55432584],[127.01340709,37.55405865],[127.01344161,37.55378077]]]}",2019-10-10,중구
5126,2016146,2015,보행노인,11140003,서울특별시 중구3,서울특별시 중구 남창동(신세계백화점(정문) 부근),6,6,1,4,1,0,37.5595115,126.97797946,"{type:Polygon,coordinates:[[[126.97977609,37.5595115],[126.97974157,37.55923365],[126.97963933,37.55896647],[126.9794733,37.55872024],[126.97924987,37.55850441],[126.97897761,37.55832729],[126.978667,37.55819567],[126.97832996,37.55811463],[126.97797946,37.55808726],[126.97762895,37.55811463],[126.97729192,37.55819567],[126.9769813,37.55832729],[126.97670905,37.55850441],[126.97648561,37.55872024],[126.97631959,37.55896647],[126.97621735,37.55923365],[126.97618283,37.5595115],[126.97621735,37.55978935],[126.97631959,37.56005653],[126.97648561,37.56030275],[126.97670905,37.56051857],[126.9769813,37.56069569],[126.97729192,37.5608273],[126.97762895,37.56090835],[126.97797946,37.56093571],[126.97832996,37.56090835],[126.978667,37.5608273],[126.97897761,37.56069569],[126.97924987,37.56051857],[126.9794733,37.56030275],[126.97963933,37.56005653],[126.97974157,37.55978935],[126.97977609,37.5595115]]]}",2019-10-10,중구
5127,2016146,2015,보행노인,11140004,서울특별시 중구4,서울특별시 중구 신당동(기업은행성동지점 부근),6,7,0,3,3,1,37.56542375,127.02091616,"{type:Polygon,coordinates:[[[127.02271279,37.56542375],[127.02267827,37.56514592],[127.02257603,37.56487876],[127.02241001,37.56463255],[127.02218657,37.56441674],[127.02191432,37.56423963],[127.0216037,37.56410803],[127.02126667,37.56402699],[127.02091616,37.56399962],[127.02056566,37.56402699],[127.02022862,37.56410803],[127.01991801,37.56423963],[127.01964575,37.56441674],[127.01942232,37.56463255],[127.01925629,37.56487876],[127.01915405,37.56514592],[127.01911953,37.56542375],[127.01915405,37.56570158],[127.01925629,37.56596873],[127.01942232,37.56621494],[127.01964575,37.56643074],[127.01991801,37.56660785],[127.02022862,37.56673945],[127.02056566,37.56682048],[127.02091616,37.56684785],[127.02126667,37.56682048],[127.0216037,37.56673945],[127.02191432,37.56660785],[127.02218657,37.56643074],[127.02241001,37.56621494],[127.02257603,37.56596873],[127.02267827,37.56570158],[127.02271279,37.56542375]]]}",2019-10-10,중구
5128,2016146,2015,보행노인,11140005,서울특별시 중구5,서울특별시 중구 산림동(남강빌딩 부근),4,4,1,2,0,1,37.56799224,126.99783069,"{type:Polygon,coordinates:[[[126.99962732,37.56799224],[126.9995928,37.56771442],[126.99949056,37.56744727],[126.99932453,37.56720107],[126.9991011,37.56698527],[126.99882885,37.56680816],[126.99851823,37.56667656],[126.9981812,37.56659553],[126.99783069,37.56656816],[126.99748019,37.56659553],[126.99714315,37.56667656],[126.99683254,37.56680816],[126.99656028,37.56698527],[126.99633685,37.56720107],[126.99617082,37.56744727],[126.99606858,37.56771442],[126.99603406,37.56799224],[126.99606858,37.56827006],[126.99617082,37.5685372],[126.99633685,37.5687834],[126.99656028,37.5689992],[126.99683254,37.5691763],[126.99714315,37.56930789],[126.99748019,37.56938893],[126.99783069,37.56941629],[126.9981812,37.56938893],[126.99851823,37.56930789],[126.99882885,37.5691763],[126.9991011,37.5689992],[126.99932453,37.5687834],[126.99949056,37.5685372],[126.9995928,37.56827006],[126.99962732,37.56799224]]]}",2019-10-10,중구
5129,2016146,2015,보행노인,11140006,서울특별시 중구6,서울특별시 중구 충무로3가(호운빌딩 부근),4,5,0,3,2,0,37.56264414,126.9930844,"{type:Polygon,coordinates:[[[126.99488103,37.56264414],[126.99484651,37.5623663],[126.99474427,37.56209914],[126.99457825,37.56185291],[126.99435481,37.5616371],[126.99408256,37.56145998],[126.99377194,37.56132837],[126.99343491,37.56124733],[126.9930844,37.56121996],[126.9927339,37.56124733],[126.99239686,37.56132837],[126.99208625,37.56145998],[126.99181399,37.5616371],[126.99159056,37.56185291],[126.99142453,37.56209914],[126.9913223,37.5623663],[126.99128777,37.56264414],[126.9913223,37.56292198],[126.99142453,37.56318914],[126.99159056,37.56343536],[126.99181399,37.56365117],[126.99208625,37.56382828],[126.99239686,37.56395989],[126.9927339,37.56404093],[126.9930844,37.56406829],[126.99343491,37.56404093],[126.99377194,37.56395989],[126.99408256,37.56382828],[126.99435481,37.56365117],[126.99457825,37.56343536],[126.99474427,37.56318914],[126.99484651,37.56292198],[126.99488103,37.56264414]]]}",2019-10-10,중구
5130,2016146,2015,보행노인,11140007,서울특별시 중구7,서울특별시 중구 의주로2가(염천교 부근),3,3,0,2,0,1,37.55960047,126.97113962,"{type:Polygon,coordinates:[[[126.97293625,37.55960047],[126.97290173,37.55932262],[126.97279949,37.55905544],[126.97263347,37.55880921],[126.97241003,37.55859339],[126.97213778,37.55841626],[126.97182716,37.55828465],[126.97149013,37.5582036],[126.97113962,37.55817623],[126.97078912,37.5582036],[126.97045208,37.55828465],[126.97014147,37.55841626],[126.96986921,37.55859339],[126.96964578,37.55880921],[126.96947975,37.55905544],[126.96937751,37.55932262],[126.96934299,37.55960047],[126.96937751,37.55987832],[126.96947975,37.5601455],[126.96964578,37.56039173],[126.96986921,37.56060754],[126.97014147,37.56078466],[126.97045208,37.56091627],[126.97078912,37.56099732],[126.97113962,37.56102468],[126.97149013,37.56099732],[126.97182716,37.56091627],[126.97213778,37.56078466],[126.97241003,37.56060754],[126.97263347,37.56039173],[126.97279949,37.5601455],[126.97290173,37.55987832],[126.97293625,37.55960047]]]}",2019-10-10,중구
5131,2016146,2015,보행노인,11170001,서울특별시 용산구1,서울특별시 용산구 후암동(후암시장 부근),5,5,1,3,1,0,37.54979579,126.97754486,"{type:Polygon,coordinates:[[[126.97934149,37.54979579],[126.97930697,37.5495179],[126.97920473,37.54925069],[126.9790387,37.54900443],[126.97881527,37.54878857],[126.97854301,37.54861143],[126.9782324,37.54847979],[126.97789536,37.54839874],[126.97754486,37.54837137],[126.97719435,37.54839874],[126.97685732,37.54847979],[126.9765467,37.54861143],[126.97627445,37.54878857],[126.97605101,37.54900443],[126.97588499,37.54925069],[126.97578275,37.5495179],[126.97574823,37.54979579],[126.97578275,37.55007368],[126.97588499,37.55034089],[126.97605101,37.55058715],[126.97627445,37.550803],[126.9765467,37.55098014],[126.97685732,37.55111176],[126.97719435,37.55119282],[126.97754486,37.55122019],[126.97789536,37.55119282],[126.9782324,37.55111176],[126.97854301,37.55098014],[126.97881527,37.550803],[126.9790387,37.55058715],[126.97920473,37.55034089],[126.97930697,37.55007368],[126.97934149,37.54979579]]]}",2019-10-10,용산구
5132,2016146,2015,보행노인,11170002,서울특별시 용산구2,서울특별시 용산구 용산동3가(삼각지역 부근),5,5,0,4,1,0,37.53524852,126.97420484,"{type:Polygon,coordinates:[[[126.97600147,37.53524852],[126.97596695,37.53497057],[126.97586471,37.53470331],[126.97569869,37.534457],[126.97547525,37.5342411],[126.975203,37.53406392],[126.97489238,37.53393226],[126.97455535,37.53385119],[126.97420484,37.53382381],[126.97385434,37.53385119],[126.9735173,37.53393226],[126.97320669,37.53406392],[126.97293443,37.5342411],[126.972711,37.534457],[126.97254497,37.53470331],[126.97244273,37.53497057],[126.97240821,37.53524852],[126.97244273,37.53552646],[126.97254497,37.53579372],[126.972711,37.53604003],[126.97293443,37.53625592],[126.97320669,37.53643309],[126.9735173,37.53656475],[126.97385434,37.53664582],[126.97420484,37.53667319],[126.97455535,37.53664582],[126.97489238,37.53656475],[126.975203,37.53643309],[126.97547525,37.53625592],[126.97569869,37.53604003],[126.97586471,37.53579372],[126.97596695,37.53552646],[126.97600147,37.53524852]]]}",2019-10-10,용산구
5133,2016146,2015,보행노인,11170003,서울특별시 용산구3,서울특별시 용산구 보광동(81번종점 부근),4,5,0,1,4,0,37.52699527,126.99993921,"{type:Polygon,coordinates:[[[127.00173584,37.52699527],[127.00170132,37.52671729],[127.00159908,37.52645],[127.00143306,37.52620366],[127.00120962,37.52598774],[127.00093737,37.52581054],[127.00062675,37.52567887],[127.00028972,37.52559778],[126.99993921,37.52557041],[126.99958871,37.52559778],[126.99925167,37.52567887],[126.99894106,37.52581054],[126.9986688,37.52598774],[126.99844537,37.52620366],[126.99827934,37.52645],[126.9981771,37.52671729],[126.99814258,37.52699527],[126.9981771,37.52727324],[126.99827934,37.52754053],[126.99844537,37.52778687],[126.9986688,37.52800278],[126.99894106,37.52817998],[126.99925167,37.52831164],[126.99958871,37.52839272],[126.99993921,37.5284201],[127.00028972,37.52839272],[127.00062675,37.52831164],[127.00093737,37.52817998],[127.00120962,37.52800278],[127.00143306,37.52778687],[127.00159908,37.52754053],[127.00170132,37.52727324],[127.00173584,37.52699527]]]}",2019-10-10,용산구
